ID	ID	dates	genre	subgenre	period	title	decade
l0040291	l0040291	1900	Poetry	Poetry	Moderne	Wanderschwäne	1900
l0040318	l0040318	1900	Poetry	Poetry	Moderne	Gott	1900
l0040320	l0040320	1900	Poetry	Poetry	Moderne	Ich erzähle Märchen...	1900
l0040321	l0040321	1900	Poetry	Poetry	Moderne	Grabschrift	1900
l0040322	l0040322	1900	Poetry	Poetry	Moderne	Junge Frauen	1900
l0040492	l0040492	1900	Poetry	Poetry	Moderne	Wintergang	1900
l0040493	l0040493	1900	Poetry	Poetry	Moderne	Heilige Nacht	1900
l0040494	l0040494	1900	Poetry	Poetry	Moderne	Mondscheinfahrt	1900
l0040517	l0040517	1900	Poetry	Poetry	Moderne	Auf der Schwelle	1900
l0040518	l0040518	1900	Poetry	Poetry	Moderne	Warnung	1900
l0040519	l0040519	1900	Poetry	Poetry	Moderne	Frühlingsmärchen	1900
l0040525	l0040525	1900	Poetry	Poetry	Moderne	Wunder	1900
l0010019	l0010019	1901	Poetry	Poetry	Moderne	Die Tänzerin	1900
l0010020	l0010020	1901	Poetry	Poetry	Moderne	Der Steinhauer	1900
l00180050	l00180050	1901	Poetry	Poetry	Moderne	Ohne Leidenschaft, doch ganz in Liebe	1900
l00180051	l00180051	1901	Poetry	Poetry	Moderne	Du findest zuletzt noch eine Bank	1900
l00180052	l00180052	1901	Poetry	Poetry	Moderne	Es schlägt das Licht an eine dunkle Pforte	1900
l00180053	l00180053	1901	Poetry	Poetry	Moderne	„Ob’s möglich ist, hier einen Weg zu bahnen“	1900
l00180054	l00180054	1901	Poetry	Poetry	Moderne	Es ist ein endloser Gesang von Vögeln	1900
l00180055	l00180055	1901	Poetry	Poetry	Moderne	Einsames Land! Einsamer Baum darinnen!	1900
l00180056	l00180056	1901	Poetry	Poetry	Moderne	Die That ging schlafen	1900
l00180057	l00180057	1901	Poetry	Poetry	Moderne	Einsamer Ort im Welten-All	1900
l00180058	l00180058	1901	Poetry	Poetry	Moderne	Ich lieg’ auf einer Insel, zwischen hohen, sanften Blumen	1900
l00180088	l00180088	1901	Poetry	Poetry	Moderne	Erntelieder	1900
l0030018	l0030018	1901	Poetry	Poetry	Moderne	Freundliche Vision	1900
l0030026	l0030026	1901	Poetry	Poetry	Moderne	Der Garten	1900
l0030028	l0030028	1901	Poetry	Poetry	Moderne	Flocken	1900
l0030029	l0030029	1901	Poetry	Poetry	Moderne	Wandlung	1900
l0030043	l0030043	1901	Poetry	Poetry	Moderne	In schwülen Nächten	1900
l0030097	l0030097	1901	Poetry	Poetry	Moderne	Abendlied	1900
l0030101	l0030101	1901	Poetry	Poetry	Moderne	Träume	1900
l0030207	l0030207	1901	Poetry	Poetry	Moderne	Aus „Der Tod des Tizian“	1900
l0030397	l0030397	1901	Poetry	Poetry	Moderne	Unterdessen	1900
l0030398	l0030398	1901	Poetry	Poetry	Moderne	Mignon	1900
l0030399	l0030399	1901	Poetry	Poetry	Moderne	Freude! Freude!	1900
l0030400	l0030400	1901	Poetry	Poetry	Moderne	Am Abend	1900
l0030401	l0030401	1901	Poetry	Poetry	Moderne	Nun schlug der Sturm in weiches Wiegen um	1900
l0030402	l0030402	1901	Poetry	Poetry	Moderne	Am Kreuzweg	1900
l0030403	l0030403	1901	Poetry	Poetry	Moderne	Was ist das Glück?	1900
l0040037	l0040037	1901	Poetry	Poetry	Moderne	Prolog	1900
l0040038	l0040038	1901	Poetry	Poetry	Moderne	Trübe Zeit	1900
l0040039	l0040039	1901	Poetry	Poetry	Moderne	Bei Saragossa	1900
l0040040	l0040040	1901	Poetry	Poetry	Moderne	Unruhige Stunde	1900
l0040041	l0040041	1901	Poetry	Poetry	Moderne	Ritt durchs Leben	1900
l0040050	l0040050	1901	Poetry	Poetry	Moderne	Traumsommernacht	1900
l0040053	l0040053	1901	Poetry	Poetry	Moderne	Lied in der Nacht	1900
l0040062	l0040062	1901	Poetry	Poetry	Moderne	Am Rande	1900
l0040084	l0040084	1901	Poetry	Poetry	Moderne	Hochzeit	1900
l0040085	l0040085	1901	Poetry	Poetry	Moderne	Goldhaar der junge	1900
l0040086	l0040086	1901	Poetry	Poetry	Moderne	Das stille Königreich	1900
l0040087	l0040087	1901	Poetry	Poetry	Moderne	Schöne Nacht	1900
l0040136	l0040136	1901	Poetry	Poetry	Moderne	Der Erbe	1900
l0040137	l0040137	1901	Poetry	Poetry	Moderne	Lütt Jan	1900
l0040138	l0040138	1901	Poetry	Poetry	Moderne	Timm Clasen	1900
l0040139	l0040139	1901	Poetry	Poetry	Moderne	Das Lied des Fischers	1900
l0040150	l0040150	1901	Poetry	Poetry	Moderne	Erlösung	1900
l0040395	l0040395	1901	Poetry	Poetry	Moderne	Aus „Befreite Flügel“	1900
l0040447	l0040447	1901	Poetry	Poetry	Moderne	Jagdlied	1900
l0040480	l0040480	1901	Poetry	Poetry	Moderne	Erinnerung	1900
l0040587	l0040587	1901	Poetry	Poetry	Moderne	Meine Väter	1900
l0040588	l0040588	1901	Poetry	Poetry	Moderne	Klingers Beethoven	1900
l0040589	l0040589	1901	Poetry	Poetry	Moderne	Die Sphinx	1900
l0040590	l0040590	1901	Poetry	Poetry	Moderne	Dein Mund ist überreif zum ersten Kuß	1900
l0040591	l0040591	1901	Poetry	Poetry	Moderne	Meiner toten Mutter	1900
l0040592	l0040592	1901	Poetry	Poetry	Moderne	Das Ende wird so wie der Anfang sein	1900
l0040628	l0040628	1901	Poetry	Poetry	Moderne	An Leopardi	1900
l00140078	l00140078	1902	Poetry	Poetry	Moderne	Ich schlief so sanft die ganze Nacht	1900
l00180138	l00180138	1902	Poetry	Poetry	Moderne	Der Nachbar	1900
l00180139	l00180139	1902	Poetry	Poetry	Moderne	Einsamkeit	1900
l00180140	l00180140	1902	Poetry	Poetry	Moderne	Herbst	1900
l00180141	l00180141	1902	Poetry	Poetry	Moderne	Vorgefühl	1900
l00180142	l00180142	1902	Poetry	Poetry	Moderne	Titelblatt	1900
l00180143	l00180143	1902	Poetry	Poetry	Moderne	Titelblatt	1900
l00180144	l00180144	1902	Poetry	Poetry	Moderne	Schlußstück	1900
l0030007	l0030007	1902	Poetry	Poetry	Moderne	Grauen	1900
l0030008	l0030008	1902	Poetry	Poetry	Moderne	Liebespsalmen	1900
l0030009	l0030009	1902	Poetry	Poetry	Moderne	Nun schweig	1900
l0030010	l0030010	1902	Poetry	Poetry	Moderne	Der Greis	1900
l0030094	l0030094	1902	Poetry	Poetry	Moderne	Tränen	1900
l0030177	l0030177	1902	Poetry	Poetry	Moderne	Herbstgang	1900
l0030178	l0030178	1902	Poetry	Poetry	Moderne	Wandel	1900
l0030249	l0030249	1902	Poetry	Poetry	Moderne	Wir beide	1900
l0030250	l0030250	1902	Poetry	Poetry	Moderne	„Täubchen, das...“	1900
l0030251	l0030251	1902	Poetry	Poetry	Moderne	Mairosen	1900
l0030252	l0030252	1902	Poetry	Poetry	Moderne	Chaos	1900
l0030253	l0030253	1902	Poetry	Poetry	Moderne	Die Liebe	1900
l0040019	l0040019	1902	Poetry	Poetry	Moderne	Geheimnis	1900
l0040020	l0040020	1902	Poetry	Poetry	Moderne	Das Leben aber ist doch groß und weit	1900
l0040021	l0040021	1902	Poetry	Poetry	Moderne	Der Greis	1900
l0040031	l0040031	1902	Poetry	Poetry	Moderne	Ein Traum	1900
l0040115	l0040115	1902	Poetry	Poetry	Moderne	Drückende Luft	1900
l0040130	l0040130	1902	Poetry	Poetry	Moderne	Elevatio	1900
l0040131	l0040131	1902	Poetry	Poetry	Moderne	Regina martyrum	1900
l0040132	l0040132	1902	Poetry	Poetry	Moderne	Laubhütten	1900
l0040165	l0040165	1902	Poetry	Poetry	Moderne	Vor Schlafengehen	1900
l0040166	l0040166	1902	Poetry	Poetry	Moderne	Seele	1900
l0040265	l0040265	1902	Poetry	Poetry	Moderne	Rosen	1900
l0040266	l0040266	1902	Poetry	Poetry	Moderne	Die Bismarcknacht	1900
l0040328	l0040328	1902	Poetry	Poetry	Moderne	Zeitlosen	1900
l0040329	l0040329	1902	Poetry	Poetry	Moderne	Jugendtage	1900
l0040348	l0040348	1902	Poetry	Poetry	Moderne	Frühling	1900
l0040349	l0040349	1902	Poetry	Poetry	Moderne	Weltende	1900
l0040471	l0040471	1902	Poetry	Poetry	Moderne	Halt mich!	1900
l0040472	l0040472	1902	Poetry	Poetry	Moderne	Das Glöcklein beim Gewitter	1900
l0040473	l0040473	1902	Poetry	Poetry	Moderne	Nachts übers weiße Grabfeld	1900
l0040474	l0040474	1902	Poetry	Poetry	Moderne	Mich suchte Gottes Auge	1900
l0040475	l0040475	1902	Poetry	Poetry	Moderne	Am Abend wird die Tiefe leuchten	1900
l0040541	l0040541	1902	Poetry	Poetry	Moderne	Nichts ward anders	1900
l0040542	l0040542	1902	Poetry	Poetry	Moderne	Einschlafen	1900
l0040543	l0040543	1902	Poetry	Poetry	Moderne	Herbstklage	1900
l0040544	l0040544	1902	Poetry	Poetry	Moderne	Schneebeere	1900
l0040622	l0040622	1902	Poetry	Poetry	Moderne	Des Braunschweigers Ende	1900
l0029073	l0029073	1902	Poetry	Poetry	Expressionismus	STREITER	1900
l0029075	l0029075	1902	Poetry	Poetry	Expressionismus	MEINER SCHWESTER KIND	1900
l0029076	l0029076	1902	Poetry	Poetry	Expressionismus	NACHWEH	1900
l0029077	l0029077	1902	Poetry	Poetry	Expressionismus	TRAUM	1900
l0029078	l0029078	1902	Poetry	Poetry	Expressionismus	MEINE MUTTER	1900
l0029079	l0029079	1902	Poetry	Poetry	Expressionismus	DEM PRINZEN VON MAROKKO	1900
l0029080	l0029080	1902	Poetry	Poetry	Expressionismus	MARIA	1900
l0029081	l0029081	1902	Poetry	Poetry	Expressionismus	LEISE SAGEN	1900
l0029082	l0029082	1902	Poetry	Poetry	Expressionismus	DAVID UND JONATHAN	1900
l00300072	l00300072	1902	Poetry	Poetry	Expressionismus	SENNA HOY	1900
l00300073	l00300073	1902	Poetry	Poetry	Expressionismus	MEINE MUTTER	1900
l00300104	l00300104	1902	Poetry	Poetry	Expressionismus	EIN LIED DER LIEBE	1900
l00300105	l00300105	1902	Poetry	Poetry	Expressionismus	EIN ALTER TIBETTEPPICH	1900
l00300114	l00300114	1902	Poetry	Poetry	Expressionismus	DOKTOR BENN	1900
l00300116	l00300116	1902	Poetry	Poetry	Expressionismus	EIN LIED	1900
l00300117	l00300117	1902	Poetry	Poetry	Expressionismus	ABSCHIED	1900
l00300118	l00300118	1902	Poetry	Poetry	Expressionismus	VERSÖHNUNG	1900
l00300169	l00300169	1902	Poetry	Poetry	Expressionismus	AN GOTT	1900
l00300170	l00300170	1902	Poetry	Poetry	Expressionismus	ZEBAOTH	1900
l00300171	l00300171	1902	Poetry	Poetry	Expressionismus	ABRAHAM UND ISAAK	1900
l00300221	l00300221	1902	Poetry	Poetry	Expressionismus	MEIN VOLK	1900
l00300233	l00300233	1902	Poetry	Poetry	Expressionismus	UND SUCHE GOTT	1900
l00300261	l00300261	1902	Poetry	Poetry	Expressionismus	GEBET	1900
l0010280	l0010280	1903	Poetry	Poetry	Moderne	In der Dorfschenke	1900
l00140018	l00140018	1903	Poetry	Poetry	Moderne	Mittagszauber	1900
l00140019	l00140019	1903	Poetry	Poetry	Moderne	Schwüle	1900
l00140022	l00140022	1903	Poetry	Poetry	Moderne	Irdische Liebe	1900
l00140023	l00140023	1903	Poetry	Poetry	Moderne	Irdische Liebe	1900
l00140034	l00140034	1903	Poetry	Poetry	Moderne	In den Binsen	1900
l00140069	l00140069	1903	Poetry	Poetry	Moderne	Verlassen	1900
l00140162	l00140162	1903	Poetry	Poetry	Moderne	Die Spur im Sande	1900
l00140212	l00140212	1903	Poetry	Poetry	Moderne	Morphium	1900
l00140213	l00140213	1903	Poetry	Poetry	Moderne	In der Fabrik	1900
l00140244	l00140244	1903	Poetry	Poetry	Moderne	Der alte Friedhof	1900
l00180042	l00180042	1903	Poetry	Poetry	Moderne	Aus „Zwei Menschen“	1900
l00180043	l00180043	1903	Poetry	Poetry	Moderne	Aus „Zwei Menschen“	1900
l0030016	l0030016	1903	Poetry	Poetry	Moderne	Schwester, komm mit!	1900
l0030090	l0030090	1903	Poetry	Poetry	Moderne	Aus „Zwei Menschen“	1900
l0030091	l0030091	1903	Poetry	Poetry	Moderne	Aus „Zwei Menschen“	1900
l0030092	l0030092	1903	Poetry	Poetry	Moderne	Aus „Zwei Menschen“	1900
l0030093	l0030093	1903	Poetry	Poetry	Moderne	Aus „Zwei Menschen“	1900
l0030198	l0030198	1903	Poetry	Poetry	Moderne	Vorfrühling	1900
l0030217	l0030217	1903	Poetry	Poetry	Moderne	Das Tor	1900
l0030218	l0030218	1903	Poetry	Poetry	Moderne	Letzte Fahrt	1900
l0030219	l0030219	1903	Poetry	Poetry	Moderne	Letztes Leid	1900
l0030220	l0030220	1903	Poetry	Poetry	Moderne	Deine Hände	1900
l0030221	l0030221	1903	Poetry	Poetry	Moderne	Carnesie Colonna	1900
l0030222	l0030222	1903	Poetry	Poetry	Moderne	Träume am Kamin	1900
l0040042	l0040042	1903	Poetry	Poetry	Moderne	Und doch	1900
l0040073	l0040073	1903	Poetry	Poetry	Moderne	Das zertretene Herz	1900
l0040119	l0040119	1903	Poetry	Poetry	Moderne	Über den Wassern	1900
l0040125	l0040125	1903	Poetry	Poetry	Moderne	Vater- und Mutterliebe	1900
l0040126	l0040126	1903	Poetry	Poetry	Moderne	Die trippelnden Füße	1900
l0040133	l0040133	1903	Poetry	Poetry	Moderne	Der Prophet	1900
l0040303	l0040303	1903	Poetry	Poetry	Moderne	Wiedergeburt	1900
l0040304	l0040304	1903	Poetry	Poetry	Moderne	Deine Hände	1900
l0040305	l0040305	1903	Poetry	Poetry	Moderne	Harfenspiel	1900
l0040306	l0040306	1903	Poetry	Poetry	Moderne	Letztes Leid	1900
l0040307	l0040307	1903	Poetry	Poetry	Moderne	Das Grab	1900
l0040370	l0040370	1903	Poetry	Poetry	Moderne	Das Schlachtschiff Téméraire	1900
l0040477	l0040477	1903	Poetry	Poetry	Moderne	Spätherbst	1900
l0040478	l0040478	1903	Poetry	Poetry	Moderne	Heimatglocken	1900
l0040479	l0040479	1903	Poetry	Poetry	Moderne	Neue Jugend	1900
l00140011	l00140011	1904	Poetry	Poetry	Moderne	Lenzerfüllung	1900
l00140048	l00140048	1904	Poetry	Poetry	Moderne	Rondo	1900
l00140061	l00140061	1904	Poetry	Poetry	Moderne	Kannst du noch schlafen?	1900
l00140198	l00140198	1904	Poetry	Poetry	Moderne	ohne Titel	1900
l00140229	l00140229	1904	Poetry	Poetry	Moderne	Horror vacui	1900
l00180073	l00180073	1904	Poetry	Poetry	Moderne	Waldesstimme	1900
l00180074	l00180074	1904	Poetry	Poetry	Moderne	An Gott	1900
l00180075	l00180075	1904	Poetry	Poetry	Moderne	Nacht	1900
l00180076	l00180076	1904	Poetry	Poetry	Moderne	Knabe	1900
l00180077	l00180077	1904	Poetry	Poetry	Moderne	Das Mädchen	1900
l00180078	l00180078	1904	Poetry	Poetry	Moderne	Maienwind	1900
l00180079	l00180079	1904	Poetry	Poetry	Moderne	Abbild	1900
l00180087	l00180087	1904	Poetry	Poetry	Moderne	Gewissheit	1900
l00190013	l00190013	1904	Poetry	Poetry	Moderne	Sonnensturm	1900
l00190014	l00190014	1904	Poetry	Poetry	Moderne	Mona Lisa	1900
l00190021	l00190021	1904	Poetry	Poetry	Moderne	Allerseelen	1900
l00190022	l00190022	1904	Poetry	Poetry	Moderne	An ein Mädchen	1900
l00190031	l00190031	1904	Poetry	Poetry	Moderne	In der Abendsonne	1900
l0030130	l0030130	1904	Poetry	Poetry	Moderne	Wie es kam	1900
l0030131	l0030131	1904	Poetry	Poetry	Moderne	Traum des Armen	1900
l0030174	l0030174	1904	Poetry	Poetry	Moderne	Der Wanderer und das Blumenmädchen	1900
l0030175	l0030175	1904	Poetry	Poetry	Moderne	Um Mitternacht	1900
l0030176	l0030176	1904	Poetry	Poetry	Moderne	Wiegenlied	1900
l0030307	l0030307	1904	Poetry	Poetry	Moderne	Erster Schnee	1900
l0030308	l0030308	1904	Poetry	Poetry	Moderne	Vöglein Schwermut	1900
l0030309	l0030309	1904	Poetry	Poetry	Moderne	Welch ein Schweigen...	1900
l0030310	l0030310	1904	Poetry	Poetry	Moderne	Das sind die Reden...	1900
l0030311	l0030311	1904	Poetry	Poetry	Moderne	Das Spinnennetz	1900
l0030312	l0030312	1904	Poetry	Poetry	Moderne	Verbannung zur Höhe	1900
l0030313	l0030313	1904	Poetry	Poetry	Moderne	Deine Rosen	1900
l0030314	l0030314	1904	Poetry	Poetry	Moderne	Der Bach	1900
l0030315	l0030315	1904	Poetry	Poetry	Moderne	Christus klagt	1900
l0030316	l0030316	1904	Poetry	Poetry	Moderne	Begegnung	1900
l0040061	l0040061	1904	Poetry	Poetry	Moderne	Das Haus	1900
l0040065	l0040065	1904	Poetry	Poetry	Moderne	Abend im Hyde Park	1900
l0040066	l0040066	1904	Poetry	Poetry	Moderne	Der Künstler	1900
l0040067	l0040067	1904	Poetry	Poetry	Moderne	Prag	1900
l0040068	l0040068	1904	Poetry	Poetry	Moderne	Der Vater	1900
l0040069	l0040069	1904	Poetry	Poetry	Moderne	Tot	1900
l0040070	l0040070	1904	Poetry	Poetry	Moderne	Heimkehr	1900
l0040104	l0040104	1904	Poetry	Poetry	Moderne	Die Glocken läuten in den Stühlen	1900
l0040105	l0040105	1904	Poetry	Poetry	Moderne	Ich schaute in den Garten	1900
l0040106	l0040106	1904	Poetry	Poetry	Moderne	Die Raben schreien wie verwundet	1900
l0040145	l0040145	1904	Poetry	Poetry	Moderne	Die Dichter	1900
l0040168	l0040168	1904	Poetry	Poetry	Moderne	Fraue, du Süße	1900
l0040169	l0040169	1904	Poetry	Poetry	Moderne	Liselore	1900
l0040170	l0040170	1904	Poetry	Poetry	Moderne	Bettler	1900
l0040183	l0040183	1904	Poetry	Poetry	Moderne	Sommervögel	1900
l0040184	l0040184	1904	Poetry	Poetry	Moderne	Die Regenfrau	1900
l0040185	l0040185	1904	Poetry	Poetry	Moderne	Toter Herbst	1900
l0040202	l0040202	1904	Poetry	Poetry	Moderne	Wie es kam	1900
l0040203	l0040203	1904	Poetry	Poetry	Moderne	Das Grab	1900
l0040219	l0040219	1904	Poetry	Poetry	Moderne	Der Bacchant	1900
l0040220	l0040220	1904	Poetry	Poetry	Moderne	Wunsch	1900
l0040267	l0040267	1904	Poetry	Poetry	Moderne	Frühling	1900
l0040268	l0040268	1904	Poetry	Poetry	Moderne	Die frühe Stunde	1900
l0040269	l0040269	1904	Poetry	Poetry	Moderne	Con sordino	1900
l0040270	l0040270	1904	Poetry	Poetry	Moderne	Hafen von Livorno	1900
l0040271	l0040271	1904	Poetry	Poetry	Moderne	Gondelgespräch	1900
l0040274	l0040274	1904	Poetry	Poetry	Moderne	Königssee	1900
l0040275	l0040275	1904	Poetry	Poetry	Moderne	Geänderte Landschaft	1900
l0040276	l0040276	1904	Poetry	Poetry	Moderne	Am Wiesenbach	1900
l0040277	l0040277	1904	Poetry	Poetry	Moderne	Wanderung	1900
l0040278	l0040278	1904	Poetry	Poetry	Moderne	Meinem Bruder	1900
l0040279	l0040279	1904	Poetry	Poetry	Moderne	Riesengebirge	1900
l0040280	l0040280	1904	Poetry	Poetry	Moderne	Die Glocken	1900
l0040281	l0040281	1904	Poetry	Poetry	Moderne	Die Linde	1900
l0040282	l0040282	1904	Poetry	Poetry	Moderne	Andacht	1900
l0040302	l0040302	1904	Poetry	Poetry	Moderne	Er drillert ihr ein Qwodlibet	1900
l0040337	l0040337	1904	Poetry	Poetry	Moderne	Aus „Dämmerung“	1900
l0040352	l0040352	1904	Poetry	Poetry	Moderne	Rosenhistorie	1900
l0040353	l0040353	1904	Poetry	Poetry	Moderne	Lied	1900
l0040354	l0040354	1904	Poetry	Poetry	Moderne	Hohe Stunden	1900
l0040408	l0040408	1904	Poetry	Poetry	Moderne	Mainacht	1900
l0040409	l0040409	1904	Poetry	Poetry	Moderne	Mädchengebet	1900
l0040410	l0040410	1904	Poetry	Poetry	Moderne	Johannisnacht	1900
l0040411	l0040411	1904	Poetry	Poetry	Moderne	Der Tanz	1900
l0040412	l0040412	1904	Poetry	Poetry	Moderne	Santa Cäcilia	1900
l0040413	l0040413	1904	Poetry	Poetry	Moderne	Das Licht	1900
l0040414	l0040414	1904	Poetry	Poetry	Moderne	Ruhe	1900
l0040415	l0040415	1904	Poetry	Poetry	Moderne	Mondaufgang	1900
l0040416	l0040416	1904	Poetry	Poetry	Moderne	Schlummerlied	1900
l0040417	l0040417	1904	Poetry	Poetry	Moderne	Winterabend	1900
l0040418	l0040418	1904	Poetry	Poetry	Moderne	Nur daß ich wachte	1900
l0040419	l0040419	1904	Poetry	Poetry	Moderne	Schlafend trägt man mich	1900
l0040420	l0040420	1904	Poetry	Poetry	Moderne	Nun ich der Riesen Stärksten überwand	1900
l0040421	l0040421	1904	Poetry	Poetry	Moderne	Um eine dunkle Felswand biegend	1900
l0040422	l0040422	1904	Poetry	Poetry	Moderne	Im Donnersang, da ich erschuf das Meer	1900
l0040423	l0040423	1904	Poetry	Poetry	Moderne	Ich tat große Dinge	1900
l0040424	l0040424	1904	Poetry	Poetry	Moderne	Es schweben so viele Vögel über unsern Häuptern	1900
l0040425	l0040425	1904	Poetry	Poetry	Moderne	In der Nacht überschritt ich den Gebirgpaß	1900
l0040426	l0040426	1904	Poetry	Poetry	Moderne	Ich lieg in einem weit- und dunklen Dome	1900
l0040427	l0040427	1904	Poetry	Poetry	Moderne	Hier ist ein Gipfel, um drauf einzuschlafen	1900
l0040428	l0040428	1904	Poetry	Poetry	Moderne	Mondaufgang	1900
l0040429	l0040429	1904	Poetry	Poetry	Moderne	Erdriese	1900
l0040430	l0040430	1904	Poetry	Poetry	Moderne	Der Born	1900
l0040431	l0040431	1904	Poetry	Poetry	Moderne	Vöglein Schwermut	1900
l0040432	l0040432	1904	Poetry	Poetry	Moderne	Legende	1900
l0040433	l0040433	1904	Poetry	Poetry	Moderne	Bestimmung	1900
l0040434	l0040434	1904	Poetry	Poetry	Moderne	Abendläuten	1900
l0040435	l0040435	1904	Poetry	Poetry	Moderne	Nordstrand	1900
l0040436	l0040436	1904	Poetry	Poetry	Moderne	Erster Schnee	1900
l0040437	l0040437	1904	Poetry	Poetry	Moderne	Das Horn	1900
l0040438	l0040438	1904	Poetry	Poetry	Moderne	Altes Gebetbuch	1900
l0040466	l0040466	1904	Poetry	Poetry	Moderne	Lied des Mädchens am Fenster	1900
l0040467	l0040467	1904	Poetry	Poetry	Moderne	Im Gespräch mit dem Geliebten	1900
l0040468	l0040468	1904	Poetry	Poetry	Moderne	Wohin ich jetzt sehe...	1900
l0040469	l0040469	1904	Poetry	Poetry	Moderne	Der Wanderer	1900
l0040470	l0040470	1904	Poetry	Poetry	Moderne	Einsamer Wanderer	1900
l0040476	l0040476	1904	Poetry	Poetry	Moderne	Aus „Meine Jugend“	1900
l0040495	l0040495	1904	Poetry	Poetry	Moderne	Die Muschel	1900
l0040496	l0040496	1904	Poetry	Poetry	Moderne	Ewigkeiten	1900
l0040503	l0040503	1904	Poetry	Poetry	Moderne	Zu den Gipfeln des Himalaja	1900
l0040504	l0040504	1904	Poetry	Poetry	Moderne	Fern unter Blüten vergraben	1900
l0040505	l0040505	1904	Poetry	Poetry	Moderne	Um das graue Schloß	1900
l0040550	l0040550	1904	Poetry	Poetry	Moderne	Alte Schlösser...	1900
l0040551	l0040551	1904	Poetry	Poetry	Moderne	Die Fürstin	1900
l0040552	l0040552	1904	Poetry	Poetry	Moderne	Meldung	1900
l0040553	l0040553	1904	Poetry	Poetry	Moderne	Der Gesandte	1900
l0040554	l0040554	1904	Poetry	Poetry	Moderne	Porträt des Marquis de...	1900
l0040555	l0040555	1904	Poetry	Poetry	Moderne	Goya	1900
l0040556	l0040556	1904	Poetry	Poetry	Moderne	März	1900
l0040557	l0040557	1904	Poetry	Poetry	Moderne	Die stille Seele	1900
l0040559	l0040559	1904	Poetry	Poetry	Moderne	Der Künstler	1900
l0040560	l0040560	1904	Poetry	Poetry	Moderne	Werden	1900
l0040562	l0040562	1904	Poetry	Poetry	Moderne	Sturmnacht	1900
l0040563	l0040563	1904	Poetry	Poetry	Moderne	Im Garten	1900
l0040578	l0040578	1904	Poetry	Poetry	Moderne	Der fremde Wandrer	1900
l0040579	l0040579	1904	Poetry	Poetry	Moderne	Nachtbild	1900
l0040580	l0040580	1904	Poetry	Poetry	Moderne	Abend	1900
l0040581	l0040581	1904	Poetry	Poetry	Moderne	In einer Dämmerstunde...	1900
l0040582	l0040582	1904	Poetry	Poetry	Moderne	Nächtlicher Weg	1900
l0040583	l0040583	1904	Poetry	Poetry	Moderne	Zwiegespräch im Raum	1900
l0040584	l0040584	1904	Poetry	Poetry	Moderne	Brunneninschrift	1900
l0040585	l0040585	1904	Poetry	Poetry	Moderne	Eine andere Brunneninschrift	1900
l0040586	l0040586	1904	Poetry	Poetry	Moderne	Der Wandrer	1900
l0040593	l0040593	1904	Poetry	Poetry	Moderne	Dein Leben sei ein ewiges Suchen	1900
l0040594	l0040594	1904	Poetry	Poetry	Moderne	Herbst	1900
l0040595	l0040595	1904	Poetry	Poetry	Moderne	Mein Haus...	1900
l0040596	l0040596	1904	Poetry	Poetry	Moderne	Die Totenstadt	1900
l0040619	l0040619	1904	Poetry	Poetry	Moderne	Glühende Worte	1900
l0040620	l0040620	1904	Poetry	Poetry	Moderne	Komm — Marie!	1900
l0040621	l0040621	1904	Poetry	Poetry	Moderne	Meine Lippen brennen so...	1900
l0040623	l0040623	1904	Poetry	Poetry	Moderne	Nachtgesichte	1900
l0040624	l0040624	1904	Poetry	Poetry	Moderne	Reise	1900
l0040629	l0040629	1904	Poetry	Poetry	Moderne	Überschwemmung	1900
l0040630	l0040630	1904	Poetry	Poetry	Moderne	Der Torfbruch	1900
l0040631	l0040631	1904	Poetry	Poetry	Moderne	Selig sind...	1900
l0040632	l0040632	1904	Poetry	Poetry	Moderne	Wüßt ich ein Wort...	1900
l0040639	l0040639	1904	Poetry	Poetry	Moderne	Fallendes Laub	1900
l0040640	l0040640	1904	Poetry	Poetry	Moderne	Du	1900
l0040641	l0040641	1904	Poetry	Poetry	Moderne	Aus „Parzival“	1900
l0040642	l0040642	1904	Poetry	Poetry	Moderne	Notturno in G-Dur	1900
